,Image,Color,Texture,Text
218,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00153.jpg,0.17626275260381286,0.907723739666015,0
219,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00002.jpg,0.17562082036046944,0.7949262955991994,0
220,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00260.jpg,0.17308102170561712,0.9324921346092411,0
221,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00084.jpg,0.1726556053667192,0.9488746799239913,0
222,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00138.jpg,0.17245908455686954,0.8995679016813007,0
223,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00280.jpg,0.17239910769577182,0.8131249974358218,0
224,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00107.jpg,0.17162323777789534,0.9027740313212064,0
225,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00047.jpg,0.17084976102282612,0.7987810927736101,0
226,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00171.jpg,0.17059701458488497,0.8789985791883653,0
227,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00033.jpg,0.16865490941840477,0.905287490304326,0
228,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00181.jpg,0.16676257553829543,0.8831068421148762,0
229,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00131.jpg,0.1647005987185498,0.9143083499351322,0
230,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00273.jpg,0.16468559087746937,0.8647964330876942,0
231,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00224.jpg,0.16436116623992603,0.881702118552596,0
232,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00121.jpg,0.1640646230244488,0.8937191915585676,0
233,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00207.jpg,0.162871106724644,0.8260637376538131,0
234,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00054.jpg,0.16200854943429832,0.8511573234820935,0
235,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00283.jpg,0.16094243640926753,0.9128308103969395,0
236,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00045.jpg,0.15990263810488814,0.8214183293528312,0
237,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00238.jpg,0.15985287154999106,0.8302450982237093,0
238,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00261.jpg,0.15985164524001283,0.9283331142578339,0
239,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00074.jpg,0.15845321563650105,0.902215592138151,0
240,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00177.jpg,0.1575759389341027,0.918334927572396,0
241,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00011.jpg,0.15757048787632,0.8613381527588,0
242,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00071.jpg,0.15660766408234228,0.9039532563639027,0
243,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00010.jpg,0.15659649047627633,0.9110062527804552,0
244,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00117.jpg,0.1550676081314819,0.8486508870157368,0
245,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00166.jpg,0.15497690507810835,0.8658620751451187,0
246,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00094.jpg,0.15355929075554953,0.942399646111665,0
247,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00099.jpg,0.15351846815660908,0.9010900739327719,0
248,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00262.jpg,0.15236767341641555,0.9178519064836297,0
249,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00134.jpg,0.15122004000830314,0.8323890644922027,0
250,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00111.jpg,0.15073086163781835,0.9328136974112128,0
251,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00263.jpg,0.14948506258697314,0.8893549982504672,0
252,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00108.jpg,0.14647748444273778,0.8758450089824418,0
253,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00274.jpg,0.14504257682565935,0.9127548700922602,0
254,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00151.jpg,0.14266127428896092,0.9252292358630834,0
255,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00216.jpg,0.14115205383982288,0.8630679430044277,0
256,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00055.jpg,0.13929601478763431,0.844264078909085,0
257,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00155.jpg,0.1391305108908959,0.9297786229549958,0
258,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00069.jpg,0.13802211395216601,0.921303964947383,0
259,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00219.jpg,0.1370820238945002,0.8597255080988428,0
260,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00247.jpg,0.13551781393690465,0.8636891285526045,0
261,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00221.jpg,0.135092710466158,0.9181435053715713,0
262,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00198.jpg,0.13481480007318236,0.9082828973863843,0
263,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00243.jpg,0.13121864971048847,0.793022633624931,0
264,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00065.jpg,0.12252415694571017,0.9454382520624407,0
265,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00083.jpg,0.12249485053852482,0.7836751568375503,0
266,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00179.jpg,0.12222205326614255,0.8437113619977488,0
267,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00007.jpg,0.12051404305451463,0.8196042358355548,0
268,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00080.jpg,0.12032786494785175,0.9267538323193742,0
269,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00214.jpg,0.11938585894203113,0.9047040875607011,0
270,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00006.jpg,0.11321401516941754,0.8543513446369603,0
271,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00017.jpg,0.11086605886998768,0.9125048960953006,0
272,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00122.jpg,0.10496735311143479,0.9232477662529558,0
273,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00227.jpg,0.10104387750472399,0.9121789560092963,0
274,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00172.jpg,0.10003984902455276,0.8240264033457424,0
275,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00030.jpg,0.09645373194515816,0.8573877010506976,0
276,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00136.jpg,0.0946813818342328,0.7751758063387659,0
277,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00269.jpg,0.07926905547452878,0.7398902874517822,0
278,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00256.jpg,0.07287435348822324,0.8435279923056165,0
279,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00164.jpg,0.0687353125614183,0.8782282784985878,0
280,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00266.jpg,0.06845871280396931,0.9086137919866432,0
281,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00267.jpg,0.06790064826437636,0.8743517507313118,0
282,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00078.jpg,0.06088879739854358,0.9385155636111712,0
283,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00175.jpg,0.06065168066764437,0.7010210852398446,0
284,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00124.jpg,0.027191901955790798,0.8458316584663819,0
285,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00053.jpg,0.02712705725454556,0.8523870883960667,0
286,/Users/brian/Desktop/Computer Vision/M1/Project/BBDD/bbdd_00001.jpg,0.0004402662449748407,0.16988205271477286,0
